video_id,author,text,publishedAt
pRIplSVOfhE,@k9kk99,"She is the biggest liar of india. She selfish  and anti indian in all the way. Because of her hindus in dangerous situation in West Bengal, kerala , kasmir.",18/09/25 04:05
pRIplSVOfhE,@truthshallprevailonearth,Don't like India...move to Pakistan 😂😂😂😂,18/09/25 04:01
pRIplSVOfhE,@muralisandrakasan3707,"Leave then. 

Please understand the hindus have learnt well from these self centered Muslims n Christians",18/09/25 03:57
pRIplSVOfhE,@shashankaacharya1479,A BIT OF FANTASY! TASLIMA NASRIN FEELS SAFE. SHEIKH HASINA FEELS SAFE IN INDIA. SHE CAN BE NO MATCH FOR JANE AUSTEN OR J.K.ROWLING. SHE IS CONJURING UP SUCH FANTASY TO REMAIN RELEVANT!,18/09/25 03:46
pRIplSVOfhE,@graphicsvisualizer,India has always seen some religious differences historically .. but I have never got the feeling it's so bad as it's being portrayed! We need more intellectuals to be realistic,18/09/25 03:34
pRIplSVOfhE,@afshanfatima5104,Shes a voice of truth and just. Kudos to Arundhati Roy❤️,18/09/25 03:11
pRIplSVOfhE,@rsrmurthy2451,Don't live in it   Go to some Pakisthan.,18/09/25 02:33
pRIplSVOfhE,@hellohirok,What is talking about? Complete fake.,18/09/25 01:59
pRIplSVOfhE,@pdpr91,Simple. Don't live in it. Go to any other country. I am sure any Muslim country will welcome you with open arms.,18/09/25 01:48
pRIplSVOfhE,@manjulamuthyala3186,It's all fake y u ppl r spreading false news,18/09/25 01:03
pRIplSVOfhE,@siddharthabose7352,How come such antinationals are out of jail,18/09/25 00:38
pRIplSVOfhE,@shabanakhan-ll9sd,Bravo.. Well said..,17/09/25 21:47
pRIplSVOfhE,@Nyx-x6z,"Absolutely Deluded scumbcket witch of this Suzzana Roy,She needs to be behind bars for the act of treason with Yaseen malik who is a terrorist of Kashmir! bulldozing of illegal bangladeshi is absolutely justified.I hope she gets arrested soon.",17/09/25 21:04
pRIplSVOfhE,@Junu-l6v,When Hindus lived under fear from Congress and leftist goons this woman never raised her voice…wow why don’t you go to China or maybe in USA now …let’s see your freedom. This filthy woman was against any progress for India…she was against any modernization in India but filthy woman won’t mind talking from an air conditioned flat . You’re talking nonsense because you’re living in a democratic country. Prestitute and prostitution are no different.,17/09/25 19:41
pRIplSVOfhE,@perfectvideos7418,"Omg.. This agenda will not work now.. Because it's not India's problem now...
Who is creating chaos in Europe? Omg so European people suddenly became killers? They are targetting most peaceful religion of world now😂",17/09/25 19:31
pRIplSVOfhE,@abdulsattarkhan6185,Almighty bless you and give you strength to fight against Oppression,17/09/25 19:15
pRIplSVOfhE,@anoopsharma4882,Arundhati DONT COME BACK ITS DANGEROUS!! IT WILL BE A SHAME IF YOU COME BACK!! BIACH!! YOU ARENT A REAL HINDU FOR SURE AND ITS COMING FROM A WOMAN!! DRAMEBAAZ AURAT,17/09/25 18:55
pRIplSVOfhE,@PRABHATP77,I used to be a fan until I figured that she is a big liar. She has always lied. Blowed things out of proportion.,17/09/25 18:22
pRIplSVOfhE,@akhandbharat9940,"Nonsense paid actor, paid award winner, paid to show the country in bad light, no more the nation takes your crap keep it to yourself 😊 you are exposed now",17/09/25 18:02
pRIplSVOfhE,@SriDevi-nl1sn,She is a fraud...funded by UAE type of countries....bullshit what she speaks...we don't need her...let her go if Indiais dangerous,17/09/25 18:01
pRIplSVOfhE,@amigo4558,Innocent people are misled. Wisdom will dawn on them. The dark clouds will be dispersed. People will see the light. These troubles are temporary. Mother Nature is the ultimate judge. Millions share your concern. There is a ray of hope for all round good.,17/09/25 17:43
pRIplSVOfhE,@faridacasmally1978,"It’s a very sad situation but where are you hoping to escape to and seek help, UK  presently not a saved country, Asylum, Migrants are going through a very difficult time. The Palestinians voices have now turned in genocide still the government have gone deaf, dumb and blind.. Maybe if you have power full helpers you might get some relief",17/09/25 17:10
pRIplSVOfhE,@Thecollectivevlogs,"If you are not feeling safe in our country then don't stay in our country better you live in Syria, Palestine.",17/09/25 17:07
pRIplSVOfhE,@mohammadghouse183,Dark Ages,17/09/25 16:57
pRIplSVOfhE,@6458-c5b,Test tube baby of swine.,17/09/25 16:55
pRIplSVOfhE,@bangladeshiaroma8915,"I read your books ,it’s another world,always fitting for humanity",17/09/25 16:54
pRIplSVOfhE,@dheeraj100001,Nikal le Pakistan jaldi,17/09/25 16:42
pRIplSVOfhE,@Amit_Kshatrap,"Massacre?
Which one?
Gujarat Riots?",17/09/25 16:33
pRIplSVOfhE,@kamalkamal2563,😢😢 so sorry to hear that,17/09/25 16:27
pRIplSVOfhE,@scamexpose123,A scammer in disguise 😂,17/09/25 16:23
pRIplSVOfhE,@vishalambre1725,No one can match this mark of shameless fake narrative.,17/09/25 16:09
pRIplSVOfhE,@usharaniselvakumar1076,"Why don't u go and live in peaceful atmosphere  giving country like Syria, Afghan, pakistan",17/09/25 16:06
pRIplSVOfhE,@SSParihar-v3w,Mam why don't you leave. You won't because there is no other country wher you can bhoko against the country in which you are living. Such behaviour in any other country wil kick on your back. Lageraho.,17/09/25 15:47
pRIplSVOfhE,@achillesfragrance6389,"You look like my GF🌹😘

I prefer older women😂",17/09/25 15:41
pRIplSVOfhE,@anonymous-pu4vc,Leave India and be safe,17/09/25 15:27
pRIplSVOfhE,@nutansrivastava3873,U are very anti nationalist...part and bought by deep state,17/09/25 15:24
pRIplSVOfhE,@nutansrivastava3873,Isnt it also happening in other parts of work,17/09/25 15:24
pRIplSVOfhE,@crkaladharkala817,Get out from India Prastitute,17/09/25 15:02
pRIplSVOfhE,@crkaladharkala817,Dangerous and Fate of India this Prastitute..,17/09/25 15:02
pRIplSVOfhE,@kiranputhuparambilbalakris6913,What a drama and what a way to cook up blatant lies nonchalantly !And  what a audience with entrenched vested interests,17/09/25 14:40
pRIplSVOfhE,@Harish-e4n,LiAR,17/09/25 14:13
pRIplSVOfhE,@mohammadsaleemmir6206,"This will pass, tyrants don't last long.  You are going live through you books for long long time.",17/09/25 14:06
pRIplSVOfhE,@lalslalitha,Madam why dont you talk about what love Jihad where minor hindu girls are targeted. The state government is bull dozing only the properties of criminals and illegally occupied properties. This is one sided or biased talk.,17/09/25 13:29
pRIplSVOfhE,@VasuDevan-vh4rn,she is just a bullshitter.,17/09/25 13:24
pRIplSVOfhE,@sumitpatel7327,Anti india Propegenda 😂,17/09/25 13:23
pRIplSVOfhE,@spvkiran,"I am going to write a book on her.  ""A lady of small Thoughts""",17/09/25 12:52
pRIplSVOfhE,@spvkiran,Superbly articulated bullshit. She's a part of sanadhani India. The proof being herself living in India peacefully despite blatantly bitching lies about India. Can she name one country where she will be happy and can be this widely accepted,17/09/25 12:50
pRIplSVOfhE,@truecolor313,"You , Not in Gaza my friend",17/09/25 12:40
pRIplSVOfhE,@imranrafiqi,"More power to you Mam ... At least you have the courage to reveal what you have been observed, watching",17/09/25 12:38
pRIplSVOfhE,@AbhishekTiwari-wz9zy,If hypocrisy had a face…she never uttered anything when…Hindus also being bullied wow😂,17/09/25 12:33
pRIplSVOfhE,@vzer532,This woman is a true patriot of India. She represents all the good things Hinduism stood for prior to the current fanatical Hindutva extremists in power.,17/09/25 12:26
pRIplSVOfhE,@sreedharj3320,You will be safe in any of the Muslim Nation,17/09/25 12:10
pRIplSVOfhE,@sreedharj3320,All the Dacoits are Running away.....😂😂😂😂,17/09/25 12:09
pRIplSVOfhE,@rahmatunnisa9203,"Janta mein anekta mein bhi akta hai. Apas mein bahut hi sahyog ,bhai chara aur pyaar hai.
Raajneta apne labh ke liye zahreela mahol  banate hain.",17/09/25 10:48
pRIplSVOfhE,@Harricotbeans,How shameless a liar she is...,17/09/25 10:46
pRIplSVOfhE,@agnelocardozo2320,"You are the voice of our fellow citizens madam.  Please do not get intimidated. Trust God and he will guide, guard and protect you.",17/09/25 10:43
pRIplSVOfhE,@thashmasomaiah4141,She is lying and misleading..sad she is doing this while she is living comfortably and using her freedom of speech.,17/09/25 10:42
pRIplSVOfhE,@marmara9741,"When will she speak about what her Bengali community and other Indians have been doing inside India colonized NE region? How multi-millions of the local population were killed (genocide, ethnic cleansing) and continue? Mass rapes, gang rapes, sexual offences, loots, etc.?",17/09/25 10:38
pRIplSVOfhE,@abksonsenterprises484,Thank you madam for raising the suppressed society and standing with them❤❤❤❤❤❤❤❤❤,17/09/25 10:26
pRIplSVOfhE,@shreyadas9776,What’s sooooo dangerous… Move to an Islamic nation like Iran or Afghanistan to be liberated 😂,17/09/25 09:32
pRIplSVOfhE,@kumarvt785,"Where are muslims safe???  And why not??? What are those 150 UN designated groups?? who funds them??  And why aren't there no such groups in other faiths?? No fan of current establishment, but there were no urban terr@r aatcks or major scams last 10 -15 years. Compare this to the previous rule. By the way large part of muslims are aware of this foregn funded propaganda. She never opened her mouth at Kashmir genocide n exodus. and similar incidents, nor will she ever.",17/09/25 09:04
pRIplSVOfhE,@leeminhoro,How the fu*k is she still alive if she has been badmouthing the current government almost every single day,17/09/25 09:00
pRIplSVOfhE,@sbe-rgiv-bn1,"Where are those killings ? Please give facts, dont give general statements",17/09/25 08:57
pRIplSVOfhE,@tamaleesen2759,"There is mass killing in your city? Which city? Kolkata ? Last time I heard a mass killing in Pahlgam. Are you talking about that?

Watching something come apart. What? The house of cards, built on lies and cover ups, came apart?",17/09/25 08:54
pRIplSVOfhE,@omprakashsingh6853,Pray God who can only take your soul,17/09/25 08:50
pRIplSVOfhE,@safdarbukhari7235,"You are good soul, Mam. Thank you so much for raising your voice in favour of oppressed people in the best of your own society.",17/09/25 08:50
pRIplSVOfhE,@PradeepGumbira-wl3gt,Arundathi Roy...you are most dangerous woman in India. Your work is spread lie n false propaganda by taking huge money from NGOs who are working against indian.  You should be thrown out of the country.  Full of lies.😠,17/09/25 08:44
pRIplSVOfhE,@takh86,"Yes, what she is telling is 💯 truth. I m ftom india",17/09/25 08:34
pRIplSVOfhE,@vikrambahl3743,"Talk, Talk and nothing but the talk! 
If you want change? Take action, which never happen here.",17/09/25 08:04
pRIplSVOfhE,@বিচারচাই-ঝ৮ঢ,"This lady surely is on the payroll of ISI. Some foreign interests have chosen her as their spokesperson.
Pahalgam saw a mass killing of Hindus by muslims.. Every time Hindus are killed such venomous snakes just duck their heads under the sand. Bulldozing muslim colonies and mass killings of muslims are fictions from her book may be. You are living in India, earning money in dollars. Be grateful to this great country. Look at  Salman Rushdie and Taslima Nasrin. Had it been"" so dangerous"" you would have had the same fate as they have. Be thankful to the right wing Hindus. Stop peddling lies.",17/09/25 07:58
pRIplSVOfhE,@ShamaaParveen-appi,"You speak for humanity without seeing race , color , Religion,  caste , rich etc you are not from this world. You are blessing for this world.❤",17/09/25 07:53
pRIplSVOfhE,@gopala3539,Aymenam Arudhathi. My foot,17/09/25 07:42
pRIplSVOfhE,@mahammedjafer7441,Modi is a product of RSS a organisation that works on hardliner Hindu extremists and Modi silently promoting division in India for self political gain not for common men,17/09/25 07:37
pRIplSVOfhE,@mozart4128,better you get out of india,17/09/25 07:24
pRIplSVOfhE,@vanrajsindha9918,"Looking for 🆓 publicity, wants to stay in limelight....",17/09/25 06:04
pRIplSVOfhE,@vanrajsindha9918,U are free to leave.... Any time....,17/09/25 06:02
pRIplSVOfhE,@madhavant9516,Why can't she get out of India and stay out instead of coming out with such fake stories. 😂😂,17/09/25 04:26
pRIplSVOfhE,@anilramgiri6256,"People like need, because some unity missing in Hindus",17/09/25 03:49
pRIplSVOfhE,@kabirmdn,"Undoubtedly you are one of the most talented writers of our times, articulate and brave at that. The present establishment is unleashing fear among the people, the Muslims are constantly under pressure. 
But so are the Dalits, the Tribals, women, poor farmers, people… 

But here you seem to be creating only one kind of a narrative, that of Anti Islam. 

I don’t think harping on only one tune and ignoring other realities serves the purpose.",17/09/25 03:17
